Time,Theta,Velocity,Error
9.33,2379.15,255,-876.6
9.34,2381.7,255,-879.15
9.35,2384.25,255,-881.7
9.36,2386.8,255,-884.25
9.37,2389.35,255,-886.8
9.38,2391.9,255,-889.35
9.39,2394.45,255,-891.9
9.4,2397,255,-894.45
9.41,2399.55,255,-897
9.42,2402.1,255,-899.55
9.43,2404.65,255,-902.1
9.44,2407.2,255,-904.65
9.45,2409.75,255,-907.2
9.46,2412.3,255,-909.75
9.47,2414.85,255,-912.3
9.48,2417.4,255,-914.85
9.49,2419.95,255,-917.4
9.5,2422.5,255,-919.95
9.51,2425.05,255,-922.5
9.52,2427.6,255,-925.05
9.53,2430.15,255,-927.6
9.54,2432.7,255,-930.15
9.55,2435.25,255,-932.7
9.56,2437.8,255,-935.25
9.57,2440.35,255,-937.8
9.58,2442.9,255,-940.35
9.59,2445.45,255,-942.9
9.6,2448,255,-945.45
9.61,2450.55,255,-948
9.62,2453.1,255,-950.55
9.63,2455.65,255,-953.1
9.64,2458.2,255,-955.65
9.65,2460.75,255,-958.2
9.66,2463.3,255,-960.75
9.67,2465.85,255,-963.3
9.68,2468.4,255,-965.85
9.69,2470.95,255,-968.4
9.7,2473.5,255,-970.95
9.71,2476.05,255,-973.5
9.72,2478.6,255,-976.05
9.73,2481.15,255,-978.6
9.74,2483.7,255,-981.15
9.75,2486.25,255,-983.7
9.76,2488.8,255,-986.25
9.77,2491.35,255,-988.8
9.78,2493.9,255,-991.35
9.79,2496.45,255,-993.9
9.8,2499,255,-996.45
9.81,2501.55,255,-999
9.82,2504.1,255,-1001.55
9.83,2506.65,255,-1004.1
9.84,2509.2,255,-1006.65
9.85,2511.75,255,-1009.2
9.86,2514.3,255,-1011.75
9.87,2516.85,255,-1014.3
9.88,2519.4,255,-1016.85
9.89,2521.95,255,-1019.4
9.9,2524.5,255,-1021.95
9.91,2527.05,255,-1024.5
9.92,2529.6,255,-1027.05
9.93,2532.15,255,-1029.6
9.94,2534.7,255,-1032.15
9.95,2537.25,255,-1034.7
9.96,2539.8,255,-1037.25
9.97,2542.35,255,-1039.8
9.98,2544.9,255,-1042.35
9.99,2547.45,255,-1044.9
10,2550,255,-1047.45
10.01,2552.55,255,-1050
10.02,2555.1,255,-1052.55
10.03,2557.65,255,-1055.1
10.04,2560.2,255,-1057.65
10.05,2562.75,255,-1060.2
10.06,2565.3,255,-1062.75
10.07,2567.85,255,-1065.3
10.08,2570.4,255,-1067.85
10.09,2572.95,255,-1070.4
10.1,2575.5,255,-1072.95
10.11,2578.05,255,-1075.5
10.12,2580.6,255,-1078.05
10.13,2583.15,255,-1080.6
10.14,2585.7,255,-1083.15
10.15,2588.24,254.062,-1085.7
10.16,2590.74,250.222,-1088.24
10.17,2593.21,246.967,-1090.74
10.18,2595.65,243.598,-1093.21
10.19,2598.05,240.254,-1095.65
10.2,2600.42,236.908,-1098.05
10.21,2602.76,233.565,-1100.42
10.22,2605.06,230.225,-1102.76
10.23,2607.33,226.887,-1105.06
10.24,2609.56,223.552,-1107.33
10.25,2611.76,220.22,-1109.56
10.26,2613.93,216.89,-1111.76
10.27,2616.07,213.564,-1113.93
10.28,2618.17,210.24,-1116.07
10.29,2620.24,206.919,-1118.17
10.3,2622.28,203.602,-1120.24
10.31,2624.28,200.288,-1122.28
10.32,2626.25,196.977,-1124.28
10.33,2628.19,193.67,-1126.25
10.34,2630.09,190.365,-1128.19
10.35,2631.96,187.065,-1130.09
10.36,2633.8,183.768,-1131.96
10.37,2635.6,180.475,-1133.8
10.38,2637.37,177.185,-1135.6
10.39,2639.11,173.899,-1137.37
10.4,2640.82,170.617,-1139.11
10.41,2642.49,167.339,-1140.82
10.42,2644.13,164.066,-1142.49
10.43,2645.74,160.796,-1144.13
10.44,2647.32,157.53,-1145.74
10.45,2648.86,154.269,-1147.32
10.46,2650.37,151.012,-1148.86
10.47,2651.85,147.759,-1150.37
10.48,2653.29,144.511,-1151.85
10.49,2654.71,141.267,-1153.29
10.5,2656.09,138.028,-1154.71
10.51,2657.43,134.793,-1156.09
10.52,2658.75,131.563,-1157.43
10.53,2660.03,128.338,-1158.75
10.54,2661.28,125.118,-1160.03
10.55,2662.5,121.903,-1161.28
10.56,2663.69,118.693,-1162.5
10.57,2664.84,115.488,-1163.69
10.58,2665.97,112.288,-1164.84
10.59,2667.06,109.093,-1165.97
10.6,2668.12,105.904,-1167.06
10.61,2669.14,102.719,-1168.12
10.62,2670.14,99.5406,-1169.14
10.63,2671.1,96.3673,-1170.14
10.64,2672.04,93.1996,-1171.1
10.65,2672.94,90.0374,-1172.04
10.66,2673.8,86.8809,-1172.94
10.67,2674.64,83.7302,-1173.8
10.68,2675.45,80.5852,-1174.64
10.69,2676.22,77.4461,-1175.45
10.7,2676.97,74.3129,-1176.22
10.71,2677.68,71.1857,-1176.97
10.72,2678.36,68.0646,-1177.68
10.73,2679.01,64.9495,-1178.36
10.74,2679.63,61.8407,-1179.01
10.75,2680.21,58.738,-1179.63
10.76,2680.77,55.6417,-1180.21
10.77,2681.3,52.5518,-1180.77
10.78,2681.79,49.4682,-1181.3
10.79,2682.25,46.3911,-1181.79
10.8,2682.69,43.3206,-1182.25
10.81,2683.09,40.2567,-1182.69
10.82,2683.46,37.1994,-1183.09
10.83,2683.8,34.1489,-1183.46
10.84,2684.11,31.1052,-1183.8
10.85,2684.11,0,-1184.11
10.86,2684.42,30.7369,-1184.11
10.87,2684.42,0,-1184.42
10.88,2684.42,0,-1184.42
10.89,2684.42,0,-1184.42
10.9,2684.42,0,-1184.42
10.91,2684.42,0,-1184.42
10.92,2684.42,0,-1184.42
10.93,2684.42,0,-1184.42
10.94,2684.42,0,-1184.42
10.95,2684.42,0,-1184.42
10.96,2684.42,0,-1184.42
10.97,2684.42,0,-1184.42
10.98,2684.42,0,-1184.42
10.99,2684.42,0,-1184.42
11,2684.42,0,-1184.42
11.01,2684.42,0,-1184.42
11.02,2684.42,0,-1184.42
11.03,2684.42,0,-1184.42
11.04,2684.09,-33.314,-1184.42
11.05,2683.79,-30.1036,-1184.09
11.06,2683.45,-34.2067,-1183.79
11.07,2683.08,-36.8338,-1183.45
11.08,2682.68,-39.7471,-1183.08
11.09,2682.25,-42.5932,-1182.68
11.1,2681.8,-45.443,-1182.25
11.11,2681.32,-48.2821,-1181.8
11.12,2680.81,-51.1134,-1181.32
11.13,2680.27,-53.9362,-1180.81
11.14,2679.7,-56.7506,-1180.27
11.15,2679.1,-59.5566,-1179.7
11.16,2678.48,-62.354,-1179.1
11.17,2677.83,-65.1429,-1178.48
11.18,2677.15,-67.9232,-1177.83
11.19,2676.44,-70.6948,-1177.15
11.2,2675.71,-73.4577,-1176.44
11.21,2674.94,-76.2119,-1175.71
11.22,2674.16,-78.9573,-1174.94
11.23,2673.34,-81.6938,-1174.16
11.24,2672.49,-84.4214,-1173.34
11.25,2671.62,-87.1401,-1172.49
11.26,2670.72,-89.8498,-1171.62
11.27,2669.8,-92.5505,-1170.72
11.28,2668.85,-95.2421,-1169.8
11.29,2667.87,-97.9246,-1168.85
11.3,2666.86,-100.598,-1167.87
11.31,2665.83,-103.262,-1166.86
11.32,2664.77,-105.917,-1165.83
11.33,2663.68,-108.563,-1164.77
11.34,2662.57,-111.199,-1163.68
11.35,2661.43,-113.826,-1162.57
11.36,2660.27,-116.443,-1161.43
11.37,2659.08,-119.051,-1160.27
11.38,2657.86,-121.65,-1159.08
11.39,2656.62,-124.238,-1157.86
11.4,2655.35,-126.818,-1156.62
11.41,2654.06,-129.388,-1155.35
11.42,2652.74,-131.948,-1154.06
11.43,2651.39,-134.498,-1152.74
11.44,2650.02,-137.039,-1151.39
11.45,2648.63,-139.569,-1150.02
11.46,2647.21,-142.09,-1148.63
11.47,2645.76,-144.602,-1147.21
11.48,2644.29,-147.103,-1145.76
11.49,2642.79,-149.594,-1144.29
11.5,2641.27,-152.075,-1142.79
11.51,2639.73,-154.547,-1141.27
11.52,2638.16,-157.008,-1139.73
11.53,2636.56,-159.459,-1138.16
11.54,2634.94,-161.9,-1136.56
11.55,2633.3,-164.331,-1134.94
11.56,2631.63,-166.752,-1133.3
11.57,2629.94,-169.162,-1131.63
11.58,2628.23,-171.563,-1129.94
11.59,2626.49,-173.953,-1128.23
11.6,2624.72,-176.332,-1126.49
11.61,2622.94,-178.702,-1124.72
11.62,2621.12,-181.06,-1122.94
11.63,2619.29,-183.409,-1121.12
11.64,2617.43,-185.747,-1119.29
11.65,2615.55,-188.074,-1117.43
11.66,2613.65,-190.391,-1115.55
11.67,2611.72,-192.698,-1113.65
11.68,2609.77,-194.993,-1111.72
11.69,2607.8,-197.279,-1109.77
11.7,2605.8,-199.553,-1107.8
11.71,2603.79,-201.817,-1105.8
11.72,2601.74,-204.07,-1103.79
11.73,2599.68,-206.312,-1101.74
11.74,2597.6,-208.544,-1099.68
11.75,2595.49,-210.765,-1097.6
11.76,2593.36,-212.975,-1095.49
11.77,2591.21,-215.174,-1093.36
11.78,2589.03,-217.362,-1091.21
11.79,2586.84,-219.54,-1089.03
11.8,2584.62,-221.706,-1086.84
11.81,2582.38,-223.862,-1084.62
11.82,2580.12,-226.006,-1082.38
11.83,2577.84,-228.139,-1080.12
11.84,2575.54,-230.262,-1077.84
11.85,2573.21,-232.373,-1075.54
11.86,2570.87,-234.473,-1073.21
11.87,2568.5,-236.563,-1070.87
11.88,2566.12,-238.641,-1068.5
11.89,2563.71,-240.707,-1066.12
11.9,2561.28,-242.763,-1063.71
11.91,2558.83,-244.808,-1061.28
11.92,2556.37,-246.841,-1058.83
11.93,2553.88,-248.863,-1056.37
11.94,2551.37,-250.873,-1053.88
11.95,2548.84,-252.873,-1051.37
11.96,2546.29,-254.861,-1048.84
11.97,2543.74,-255,-1046.29
11.98,2541.19,-255,-1043.74
11.99,2538.64,-255,-1041.19
12,2536.09,-255,-1038.64
12.01,2533.54,-255,-1036.09
12.02,2530.99,-255,-1033.54
12.03,2528.44,-255,-1030.99
12.04,2525.89,-255,-1028.44
12.05,2523.34,-255,-1025.89
12.06,2520.79,-255,-1023.34
12.07,2518.24,-255,-1020.79
12.08,2515.69,-255,-1018.24
12.09,2513.14,-255,-1015.69
12.1,2510.59,-255,-1013.14
12.11,2508.04,-255,-1010.59
12.12,2505.49,-255,-1008.04
12.13,2502.94,-255,-1005.49
12.14,2500.39,-255,-1002.94
12.15,2497.84,-255,-1000.39
12.16,2495.29,-255,-997.842
12.17,2492.74,-255,-995.292
12.18,2490.19,-255,-992.742
12.19,2487.64,-255,-990.192
12.2,2485.09,-255,-987.642
12.21,2482.54,-255,-985.092
12.22,2479.99,-255,-982.542
12.23,2477.44,-255,-979.992
12.24,2474.89,-255,-977.442
12.25,2472.34,-255,-974.892
12.26,2469.79,-255,-972.342
12.27,2467.24,-255,-969.792
12.28,2464.69,-255,-967.242
12.29,2462.14,-255,-964.692
12.3,2459.59,-255,-962.142
12.31,2457.04,-255,-959.592
12.32,2454.49,-255,-957.042
12.33,2451.94,-255,-954.492
12.34,2449.39,-255,-951.942
12.35,2446.84,-255,-949.392
12.36,2444.29,-255,-946.842
12.37,2441.74,-255,-944.292
12.38,2439.19,-255,-941.742
12.39,2436.64,-255,-939.192
12.4,2434.09,-255,-936.642
12.41,2431.54,-255,-934.092
12.42,2428.99,-255,-931.542
12.43,2426.44,-255,-928.992
12.44,2423.89,-255,-926.442
12.45,2421.34,-255,-923.892
12.46,2418.79,-255,-921.342
12.47,2416.24,-255,-918.792
12.48,2413.69,-255,-916.242
12.49,2411.14,-255,-913.692
12.5,2408.59,-255,-911.142
12.51,2406.04,-255,-908.592
12.52,2403.49,-255,-906.042
12.53,2400.94,-255,-903.492
12.54,2398.39,-255,-900.942
12.55,2395.84,-255,-898.392
12.56,2393.29,-255,-895.842
12.57,2390.74,-255,-893.292
12.58,2388.19,-255,-890.742
12.59,2385.64,-255,-888.192
12.6,2383.09,-255,-885.642
12.61,2380.54,-255,-883.092
12.62,2377.99,-255,-880.542
12.63,2375.44,-255,-877.992
12.64,2372.89,-255,-875.442
12.65,2370.34,-255,-872.892
12.66,2367.79,-255,-870.342
12.67,2365.24,-255,-867.792
12.68,2362.69,-255,-865.242
12.69,2360.14,-255,-862.692
12.7,2357.59,-255,-860.142
12.71,2355.04,-255,-857.592
12.72,2352.49,-255,-855.042
12.73,2349.94,-255,-852.492
12.74,2347.39,-255,-849.942
12.75,2344.84,-255,-847.392
12.76,2342.29,-255,-844.842
12.77,2339.74,-255,-842.292
12.78,2337.19,-255,-839.742
12.79,2334.64,-255,-837.192
12.8,2332.09,-255,-834.642
12.81,2329.54,-255,-832.092
12.82,2326.99,-255,-829.542
12.83,2324.44,-255,-826.992
12.84,2321.89,-255,-824.442
12.85,2319.34,-255,-821.892
12.86,2316.79,-255,-819.342
12.87,2314.24,-255,-816.792
12.88,2311.69,-255,-814.242
12.89,2309.14,-255,-811.692
12.9,2306.59,-255,-809.142
12.91,2304.04,-255,-806.592
12.92,2301.49,-255,-804.042
12.93,2298.94,-255,-801.492
12.94,2296.39,-255,-798.942
12.95,2293.84,-255,-796.392
12.96,2291.29,-255,-793.842
12.97,2288.74,-255,-791.292
12.98,2286.19,-255,-788.742
12.99,2283.64,-255,-786.192
13,2281.09,-255,-783.642
13.01,2278.54,-255,-781.092
13.02,2275.99,-255,-778.542
13.03,2273.44,-255,-775.992
13.04,2270.89,-255,-773.442
13.05,2268.34,-255,-770.892
13.06,2265.79,-255,-768.342
13.07,2263.24,-255,-765.792
13.08,2260.69,-255,-763.242
13.09,2258.14,-255,-760.692
13.1,2255.59,-255,-758.142
13.11,2253.04,-255,-755.592
13.12,2250.49,-255,-753.042
13.13,2247.94,-255,-750.492
13.14,2245.39,-255,-747.942
13.15,2242.84,-255,-745.392
13.16,2240.29,-255,-742.842
13.17,2237.74,-255,-740.292
13.18,2235.19,-255,-737.742
13.19,2232.64,-255,-735.192
13.2,2230.09,-255,-732.642
13.21,2227.54,-255,-730.092
13.22,2224.99,-255,-727.542
13.23,2222.44,-255,-724.992
13.24,2219.89,-255,-722.442
13.25,2217.34,-255,-719.892
13.26,2214.79,-255,-717.342
13.27,2212.24,-255,-714.792
13.28,2209.69,-255,-712.242
13.29,2207.14,-255,-709.692
13.3,2204.59,-255,-707.142
13.31,2202.04,-255,-704.592
13.32,2199.49,-255,-702.042
13.33,2196.94,-255,-699.492
13.34,2194.39,-255,-696.942
13.35,2191.84,-255,-694.392
13.36,2189.29,-255,-691.842
13.37,2186.74,-255,-689.292
13.38,2184.19,-255,-686.742
13.39,2181.64,-255,-684.192
13.4,2179.09,-255,-681.642
13.41,2176.54,-255,-679.092
13.42,2173.99,-255,-676.542
13.43,2171.44,-255,-673.992
13.44,2168.89,-255,-671.442
13.45,2166.34,-255,-668.892
13.46,2163.79,-255,-666.342
13.47,2161.24,-255,-663.792
13.48,2158.69,-255,-661.242
13.49,2156.14,-255,-658.692
13.5,2153.59,-255,-656.142
13.51,2151.04,-255,-653.592
13.52,2148.49,-255,-651.042
13.53,2145.94,-255,-648.492
13.54,2143.39,-255,-645.942
13.55,2140.84,-255,-643.392
13.56,2138.29,-255,-640.842
13.57,2135.74,-255,-638.292
13.58,2133.19,-255,-635.742
13.59,2130.64,-255,-633.192
13.6,2128.09,-255,-630.642
13.61,2125.54,-255,-628.092
13.62,2122.99,-255,-625.542
13.63,2120.44,-255,-622.992
13.64,2117.89,-255,-620.442
13.65,2115.34,-255,-617.892
13.66,2112.79,-255,-615.342
13.67,2110.24,-255,-612.792
13.68,2107.69,-255,-610.242
13.69,2105.14,-255,-607.692
13.7,2102.59,-255,-605.142
13.71,2100.04,-255,-602.592
13.72,2097.49,-255,-600.042
13.73,2094.94,-255,-597.492
13.74,2092.39,-255,-594.942
13.75,2089.84,-255,-592.392
13.76,2087.29,-255,-589.842
13.77,2084.74,-255,-587.292
13.78,2082.19,-255,-584.742
13.79,2079.64,-255,-582.192
13.8,2077.09,-255,-579.642
13.81,2074.54,-255,-577.092
13.82,2071.99,-255,-574.542
13.83,2069.44,-255,-571.992
13.84,2066.89,-255,-569.442
13.85,2064.34,-255,-566.892
13.86,2061.79,-255,-564.342
13.87,2059.24,-255,-561.792
13.88,2056.69,-255,-559.242
13.89,2054.14,-255,-556.692
13.9,2051.59,-255,-554.142
13.91,2049.04,-255,-551.592
13.92,2046.49,-255,-549.042
13.93,2043.94,-255,-546.492
13.94,2041.39,-255,-543.942
13.95,2038.84,-255,-541.392
13.96,2036.29,-255,-538.842
13.97,2033.74,-255,-536.292
13.98,2031.19,-255,-533.742
13.99,2028.64,-255,-531.192
14,2026.09,-255,-528.642
14.01,2023.54,-255,-526.092
14.02,2020.99,-255,-523.542
14.03,2018.44,-255,-520.992
14.04,2015.89,-255,-518.442
14.05,2013.34,-255,-515.892
14.06,2010.79,-255,-513.342
14.07,2008.24,-255,-510.792
14.08,2005.69,-255,-508.242
14.09,2003.14,-255,-505.692
14.1,2000.59,-255,-503.142
14.11,1998.04,-255,-500.592
14.12,1995.49,-255,-498.042
14.13,1992.94,-255,-495.492
14.14,1990.39,-255,-492.942
14.15,1987.84,-255,-490.392
14.16,1985.29,-255,-487.842
14.17,1982.74,-255,-485.292
14.18,1980.19,-255,-482.742
14.19,1977.64,-255,-480.192
14.2,1975.09,-255,-477.642
14.21,1972.54,-255,-475.092
14.22,1969.99,-255,-472.542
14.23,1967.44,-255,-469.992
14.24,1964.89,-255,-467.442
14.25,1962.34,-255,-464.892
14.26,1959.79,-255,-462.342
14.27,1957.24,-255,-459.792
14.28,1954.69,-255,-457.242
14.29,1952.14,-255,-454.692
14.3,1949.59,-255,-452.142
14.31,1947.04,-255,-449.592
14.32,1944.49,-255,-447.042
14.33,1941.94,-255,-444.492
14.34,1939.39,-255,-441.942
14.35,1936.84,-255,-439.392
14.36,1934.29,-255,-436.842
14.37,1931.74,-255,-434.292
14.38,1929.19,-255,-431.742
14.39,1926.64,-255,-429.192
14.4,1924.09,-255,-426.642
14.41,1921.54,-255,-424.092
14.42,1918.99,-255,-421.542
14.43,1916.44,-255,-418.992
14.44,1913.89,-255,-416.442
14.45,1911.34,-255,-413.892
14.46,1908.79,-255,-411.342
14.47,1906.24,-255,-408.792
14.48,1903.69,-255,-406.242
14.49,1901.14,-255,-403.692
14.5,1898.59,-255,-401.142
14.51,1896.04,-255,-398.592
14.52,1893.49,-255,-396.042
14.53,1890.94,-255,-393.492
14.54,1888.39,-255,-390.942
14.55,1885.84,-255,-388.392
14.56,1883.29,-255,-385.842
14.57,1880.74,-255,-383.292
14.58,1878.19,-255,-380.742
14.59,1875.64,-255,-378.192
14.6,1873.09,-255,-375.642
14.61,1870.54,-255,-373.092
14.62,1867.99,-255,-370.542
14.63,1865.44,-255,-367.992
14.64,1862.89,-255,-365.442
14.65,1860.34,-255,-362.892
14.66,1857.79,-255,-360.342
14.67,1855.24,-255,-357.792
14.68,1852.69,-255,-355.242
14.69,1850.14,-255,-352.692
14.7,1847.59,-255,-350.142
14.71,1845.04,-255,-347.592
14.72,1842.49,-255,-345.042
14.73,1839.94,-255,-342.492
14.74,1837.39,-255,-339.942
14.75,1834.84,-255,-337.392
14.76,1832.29,-255,-334.842
14.77,1829.74,-255,-332.292
14.78,1827.19,-255,-329.742
14.79,1824.64,-255,-327.192
14.8,1822.09,-255,-324.642
14.81,1819.54,-255,-322.092
14.82,1816.99,-255,-319.542
14.83,1814.44,-255,-316.992
14.84,1811.89,-255,-314.442
14.85,1809.34,-255,-311.892
14.86,1806.79,-255,-309.342
14.87,1804.24,-255,-306.792
14.88,1801.69,-255,-304.242
14.89,1799.14,-255,-301.692
14.9,1796.59,-255,-299.142
14.91,1794.04,-255,-296.592
14.92,1791.49,-255,-294.042
14.93,1788.94,-255,-291.492
14.94,1786.39,-255,-288.942
14.95,1783.84,-255,-286.392
14.96,1781.29,-255,-283.842
14.97,1778.74,-255,-281.292
14.98,1776.19,-255,-278.742
14.99,1773.64,-255,-276.192
15,1771.09,-255,-273.642
15.01,1768.54,-255,-271.092
15.02,1765.99,-255,-268.542
15.03,1763.44,-255,-265.992
15.04,1760.89,-255,-263.442
15.05,1758.34,-255,-260.892
15.06,1755.79,-255,-258.342
15.07,1753.24,-255,-255.792
15.08,1750.69,-255,-253.242
15.09,1748.14,-255,-250.692
15.1,1745.59,-255,-248.142
15.11,1743.04,-255,-245.592
15.12,1740.49,-255,-243.042
15.13,1737.94,-255,-240.492
15.14,1735.39,-255,-237.942
15.15,1732.84,-255,-235.392
15.16,1730.29,-255,-232.842
15.17,1727.74,-255,-230.292
15.18,1725.19,-255,-227.742
15.19,1722.64,-255,-225.192
15.2,1720.09,-255,-222.642
15.21,1717.54,-255,-220.092
15.22,1714.99,-255,-217.542
15.23,1712.44,-255,-214.992
15.24,1709.89,-255,-212.442
15.25,1707.34,-255,-209.892
15.26,1704.79,-255,-207.342
15.27,1702.24,-255,-204.792
15.28,1699.69,-255,-202.242
15.29,1697.14,-255,-199.692
15.3,1694.59,-255,-197.142
15.31,1692.04,-255,-194.592
15.32,1689.49,-255,-192.042
15.33,1686.94,-255,-189.492
15.34,1684.39,-255,-186.942
15.35,1681.84,-255,-184.392
15.36,1679.29,-255,-181.842
15.37,1676.74,-255,-179.292
15.38,1674.19,-255,-176.742
15.39,1671.64,-255,-174.192
15.4,1669.09,-255,-171.642
15.41,1666.54,-255,-169.092
15.42,1663.99,-255,-166.542
15.43,1661.44,-255,-163.992
15.44,1658.89,-255,-161.442
15.45,1656.34,-255,-158.892
15.46,1653.79,-255,-156.342
15.47,1651.24,-255,-153.792
15.48,1648.69,-255,-151.242
15.49,1646.14,-255,-148.692
15.5,1643.59,-255,-146.142
15.51,1641.04,-255,-143.592
15.52,1638.49,-255,-141.042
15.53,1635.94,-255,-138.492
15.54,1633.39,-255,-135.942
15.55,1630.84,-255,-133.392
15.56,1628.29,-255,-130.842
15.57,1625.74,-255,-128.292
15.58,1623.19,-255,-125.742
15.59,1620.64,-255,-123.192
15.6,1618.09,-255,-120.642
15.61,1615.54,-255,-118.092
15.62,1612.99,-255,-115.542
15.63,1610.44,-255,-112.992
15.64,1607.89,-255,-110.442
15.65,1605.34,-255,-107.892
15.66,1602.79,-255,-105.342
15.67,1600.24,-255,-102.792
15.68,1597.69,-255,-100.242
15.69,1595.14,-255,-97.6916
15.7,1592.59,-255,-95.1416
15.71,1590.04,-255,-92.5916
15.72,1587.49,-255,-90.0416
15.73,1584.94,-255,-87.4916
15.74,1582.39,-255,-84.9416
15.75,1579.84,-255,-82.3916
15.76,1577.29,-255,-79.8416
15.77,1574.74,-255,-77.2916
15.78,1572.19,-255,-74.7416
15.79,1569.64,-255,-72.1916
15.8,1567.09,-255,-69.6416
15.81,1564.54,-255,-67.0916
15.82,1561.99,-255,-64.5416
15.83,1559.44,-255,-61.9916
15.84,1556.89,-255,-59.4416
15.85,1554.34,-255,-56.8916
15.86,1551.79,-255,-54.3416
15.87,1549.24,-255,-51.7916
15.88,1546.69,-255,-49.2416
15.89,1544.14,-255,-46.6916
15.9,1541.59,-255,-44.1416
15.91,1539.04,-255,-41.5916
15.92,1536.49,-255,-39.0416
15.93,1533.94,-255,-36.4916
15.94,1531.39,-255,-33.9416
15.95,1528.84,-255,-31.3916
15.96,1526.29,-255,-28.8416
15.97,1523.74,-255,-26.2916
15.98,1521.19,-255,-23.7416
15.99,1518.64,-255,-21.1916
16,1516.09,-255,-18.6416
16.01,1513.54,-255,-16.0916
16.02,1510.99,-255,-13.5416
16.03,1508.44,-255,-10.9916
16.04,1505.89,-255,-8.4416
16.05,1503.34,-255,-5.8916
16.06,1500.79,-255,-3.3416
16.07,1498.24,-255,-0.791601
16.08,1495.69,-255,1.7584
16.09,1493.14,-255,4.3084
16.1,1490.59,-255,6.8584
16.11,1488.04,-255,9.4084
16.12,1485.49,-255,11.9584
16.13,1482.94,-255,14.5084
16.14,1480.39,-255,17.0584
16.15,1477.84,-255,19.6084
16.16,1475.29,-255,22.1584
16.17,1472.74,-255,24.7084
16.18,1470.19,-255,27.2584
16.19,1467.64,-255,29.8084
16.2,1465.09,-255,32.3584
16.21,1462.54,-255,34.9084
16.22,1459.99,-255,37.4584
16.23,1457.44,-255,40.0084
16.24,1454.89,-255,42.5584
16.25,1452.34,-255,45.1084
16.26,1449.79,-255,47.6584
16.27,1447.24,-255,50.2084
16.28,1444.69,-255,52.7584
16.29,1442.14,-255,55.3084
16.3,1439.59,-255,57.8584
16.31,1437.04,-255,60.4084
16.32,1434.49,-255,62.9584
16.33,1431.94,-255,65.5084
16.34,1429.39,-255,68.0584
16.35,1426.84,-255,70.6084
16.36,1424.29,-255,73.1584
16.37,1421.74,-255,75.7084
16.38,1419.19,-255,78.2584
16.39,1416.64,-255,80.8084
16.4,1414.09,-255,83.3584
16.41,1411.54,-255,85.9084
16.42,1408.99,-255,88.4584
16.43,1406.44,-255,91.0084
16.44,1403.89,-255,93.5584
16.45,1401.34,-255,96.1084
16.46,1398.79,-255,98.6584
16.47,1396.24,-255,101.208
16.48,1393.69,-255,103.758
16.49,1391.14,-255,106.308
16.5,1388.59,-255,108.858
16.51,1386.04,-255,111.408
16.52,1383.49,-255,113.958
16.53,1380.94,-255,116.508
16.54,1378.39,-255,119.058
16.55,1375.84,-255,121.608
16.56,1373.29,-255,124.158
16.57,1370.74,-255,126.708
16.58,1368.19,-255,129.258
16.59,1365.64,-255,131.808
16.6,1363.09,-255,134.358
16.61,1360.54,-255,136.908
16.62,1357.99,-255,139.458
16.63,1355.44,-255,142.008
16.64,1352.89,-255,144.558
16.65,1350.34,-255,147.108
16.66,1347.79,-255,149.658
16.67,1345.24,-255,152.208
16.68,1342.69,-255,154.758
16.69,1340.14,-255,157.308
16.7,1337.59,-255,159.858
16.71,1335.04,-255,162.408
16.72,1332.49,-255,164.958
16.73,1329.94,-255,167.508
16.74,1327.39,-255,170.058
16.75,1324.84,-255,172.608
16.76,1322.29,-255,175.158
16.77,1319.74,-255,177.708
16.78,1317.19,-255,180.258
16.79,1314.64,-255,182.808
16.8,1312.09,-255,185.358
16.81,1309.54,-255,187.908
16.82,1306.99,-255,190.458
16.83,1304.44,-255,193.008
16.84,1301.89,-255,195.558
16.85,1299.34,-255,198.108
16.86,1296.79,-255,200.658
16.87,1294.24,-255,203.208
16.88,1291.69,-255,205.758
16.89,1289.14,-255,208.308
16.9,1286.59,-255,210.858
16.91,1284.04,-255,213.408
16.92,1281.49,-255,215.958
16.93,1278.94,-255,218.508
16.94,1276.39,-255,221.058
16.95,1273.84,-255,223.608
16.96,1271.29,-255,226.158
16.97,1268.74,-255,228.708
16.98,1266.19,-255,231.258
16.99,1263.64,-255,233.808
17,1261.09,-255,236.358
17.01,1258.54,-255,238.908
17.02,1255.99,-255,241.458
17.03,1253.44,-255,244.008
17.04,1250.89,-255,246.558
17.05,1248.34,-255,249.108
17.06,1245.79,-255,251.658
17.07,1243.24,-255,254.208
17.08,1240.69,-255,256.758
17.09,1238.14,-255,259.308
17.1,1235.59,-255,261.858
17.11,1233.04,-255,264.408
17.12,1230.49,-255,266.958
17.13,1227.94,-255,269.508
17.14,1225.39,-255,272.058
17.15,1222.84,-255,274.608
17.16,1220.29,-255,277.158
17.17,1217.74,-255,279.708
17.18,1215.19,-255,282.258
17.19,1212.64,-255,284.808
17.2,1210.09,-255,287.358
17.21,1207.54,-255,289.908
17.22,1204.99,-255,292.458
17.23,1202.44,-255,295.008
17.24,1199.89,-255,297.558
17.25,1197.34,-255,300.108
17.26,1194.79,-255,302.658
17.27,1192.24,-255,305.208
17.28,1189.69,-255,307.758
17.29,1187.14,-255,310.308
17.3,1184.59,-255,312.858
17.31,1182.04,-255,315.408
17.32,1179.49,-255,317.958
17.33,1176.94,-255,320.508
